Country,Year,Value
Sweden,2020,57.1
Switzerland,2007,89.1
Switzerland,2012,70.1
Switzerland,2017,67.9
Switzerland,2007,77.9
Switzerland,2012,52.7
Switzerland,2017,51.3
Switzerland,2007,83.6
Switzerland,2012,61.5
Switzerland,2017,59.7
Turkey,2008,53.3
Turkey,2010,59.1
Turkey,2012,54.7
Turkey,2014,49
Turkey,2016,53.1
Turkey,2019,47.9
Turkey,2008,50.6
Turkey,2010,54.9
Turkey,2012,53.7
Turkey,2014,45.9
Turkey,2016,50.2
Turkey,2019,43.4
Turkey,2008,52
Turkey,2010,57.1
Turkey,2012,54.2
Turkey,2014,47.5
Turkey,2016,51.6
Turkey,2019,45.7
United Kingdom,2014,67.9
United Kingdom,2014,56.9
United Kingdom,2014,62.8
United States,2007,61.6
United States,2009,64.2
United States,2011,61.3
United States,2014,60.8
United States,2015,61.5
United States,2018,57.7
United States,2007,54.3
United States,2009,52.1
United States,2011,54.3
United States,2014,52.3
United States,2015,54.9
United States,2018,50.1
United States,2007,58.2
United States,2009,58.3
United States,2011,57.9
United States,2014,56.6
United States,2015,58.4
United States,2018,54
Chile,2006,52.4
Chile,2009,40.6
Chile,2016,43.5
Chile,2006,41.9
Chile,2009,29.1
Chile,2016,36
Chile,2006,45.7
Chile,2009,34.9
Chile,2016,39.8
Estonia,2009,64.3
Estonia,2014,58.9
Estonia,2019,56.1
Estonia,2009,47.7
Estonia,2014,44.2
Estonia,2019,40.9
Estonia,2009,56.7
Estonia,2014,52.2
Estonia,2019,49.1
Israel,2008,74.9
Israel,2014,74.6
Israel,2016,73
Israel,2017,70.1
Israel,2019,76.5
Israel,2008,66.4
Israel,2014,68.8
Israel,2016,65.8
Israel,2017,58.2
Israel,2019,66.3
Israel,2008,70.6
Israel,2014,71.8
Israel,2016,69.6
Israel,2017,64.3
Israel,2019,71.6
Slovenia,2014,68.6
Slovenia,2019,63.6
Slovenia,2014,52.5
Slovenia,2019,46
Slovenia,2014,60.7
Slovenia,2019,54.8
Australia,2000,98
Australia,2001,105.1
Australia,2002,94.6
Australia,2003,90.8
Australia,2004,100.5
Australia,2005,97.8
Australia,2006,97.5
Australia,2007,99.7
Australia,2008,102.3
Australia,2009,97
Australia,2010,97.8
Australia,2011,95.8
Australia,2012,99.9
Australia,2013,102.8
Australia,2014,86.7
Australia,2015,90.4
Australia,2016,93.3
Australia,2017,93.7
Australia,2018,90.5
Austria,2000,82
Austria,2001,94.5
Austria,2002,91.4
Austria,2003,91.3
Austria,2004,102.1
Austria,2005,93.1
Austria,2006,94.8
Austria,2007,95.9
Austria,2008,101.8
Austria,2009,101.2
Austria,2010,105.7
Austria,2011,109.3
Austria,2012,103.8
Austria,2013,103.7
Austria,2014,101.9
Austria,2015,89.3
Austria,2016,94.5
Austria,2017,93.9
Austria,2018,87.7
Belgium,2000,119.4
Belgium,2001,115.6
Belgium,2002,125.2
Belgium,2003,128.6
Belgium,2004,124.9
Belgium,2005,124.6
Belgium,2006,122.6
Belgium,2007,129.1
Belgium,2008,129.2
Belgium,2009,128.9
Belgium,2010,117.1
Belgium,2011,129.2
Belgium,2012,130.3
Belgium,2013,136.4
Belgium,2014,112.4
Belgium,2015,103.4
Belgium,2016,115.4
Belgium,2017,113.1
Belgium,2018,109.7
Canada,2000,120.2
Canada,2001,120.7
Canada,2002,125.6
Canada,2003,122.4
Canada,2004,122.4
Canada,2005,119.2
Canada,2006,121.1
Canada,2007,122.6
Canada,2008,114.1
Canada,2009,113.1
Canada,2010,110.7
Canada,2011,113
Canada,2012,115.2
Canada,2013,108.5
Canada,2014,105.4
Canada,2015,103.4
Canada,2016,104.8
Canada,2017,101.9
Canada,2018,101.7
Czech Republic,2000,76
Czech Republic,2001,75.1
Czech Republic,2002,72.9
Czech Republic,2003,71
Czech Republic,2004,70
Czech Republic,2005,79
Czech Republic,2006,77.6
Czech Republic,2007,75.4
Czech Republic,2008,77.6
Czech Republic,2009,72
Czech Republic,2010,70.5
Czech Republic,2011,74
Czech Republic,2012,68.2
Czech Republic,2013,72.2
Czech Republic,2014,73.5
Czech Republic,2015,72.9
Czech Republic,2016,79.5
Czech Republic,2017,80.7
Czech Republic,2018,76.7
Denmark,2000,89.3
Denmark,2001,89.6
Denmark,2002,94.9
Denmark,2003,99.6
Denmark,2004,102.6
Denmark,2005,97.7
Denmark,2006,99.6
Denmark,2007,97.2
Denmark,2008,100.1
Denmark,2009,116.9
Denmark,2010,120.8
Denmark,2011,121.9
Denmark,2012,109.3
Denmark,2013,105.3
Denmark,2014,97.5
Denmark,2015,93.4
Denmark,2016,97.4
Denmark,2017,101.4
Denmark,2018,104.2
Finland,2000,71.1
Finland,2001,70.3
Finland,2002,72.2
Finland,2003,72.6
Finland,2004,75.3
Finland,2005,78.7
Finland,2006,74.6
Finland,2007,79.1
Finland,2008,78
Finland,2009,84.7
Finland,2010,80.2
Finland,2011,88
Finland,2012,82.4
Finland,2013,88.8
Finland,2014,83.9
Finland,2015,80.5
Finland,2016,84
Finland,2017,82.2
Finland,2018,83.7
France,2000,109.4
France,2001,108
France,2002,109.4
France,2003,107.1
France,2004,112.2
France,2005,104.2
France,2006,97.6
France,2007,98.2
France,2008,100.8
France,2009,105.6
France,2010,103.1
France,2011,99.5
France,2012,98.3
France,2013,97.3
France,2014,94.8
France,2015,93.2
France,2016,100.7
France,2017,101.8
France,2018,99.1
Germany,2000,89.3
Germany,2001,91.3
Germany,2002,90.5
Germany,2003,88.9
Germany,2004,91.1
Germany,2005,86.2
Germany,2006,88
Germany,2007,86.6
Germany,2008,87.9
Germany,2009,91.7
Germany,2010,90
Germany,2011,94.1
Germany,2012,96.9
Germany,2013,92.9
Germany,2014,90
Germany,2015,88.4
Germany,2016,91.8
Germany,2017,94.7
Germany,2018,89.8
Greece,2000,288.1
Greece,2001,281.8
Greece,2002,263.2
Greece,2003,288.3
Greece,2004,302.4
Greece,2005,262.8
Greece,2006,237.9
Greece,2007,241.6
Greece,2008,230.5
Greece,2009,246.3
Greece,2010,219.8
Greece,2011,237.9
Greece,2012,227.8
Greece,2013,224.4
Greece,2014,161.5
Greece,2015,169
Greece,2016,163.3
Greece,2017,154.9
Greece,2018,154.9
Hungary,2000,113.4
Hungary,2001,106.7
Hungary,2002,106.6
Hungary,2003,109
Hungary,2004,120.9
Hungary,2005,108
Hungary,2006,128.9
Hungary,2007,113.9
Hungary,2008,115
Hungary,2009,105
Hungary,2010,70.5
Hungary,2011,94
Hungary,2012,80.9
Hungary,2013,78.9
Hungary,2014,90.7
Hungary,2015,93.8
Hungary,2016,91.1
Hungary,2017,87.5
Hungary,2018,93.7
Iceland,2000,51.4
Iceland,2001,53
Iceland,2002,53.3
Iceland,2003,56.9
Iceland,2004,61
Iceland,2005,65.2
Iceland,2006,72.3
Iceland,2007,76.5
Iceland,2008,72.7
Iceland,2009,69.5
Iceland,2010,68.5
Iceland,2011,69.1
Iceland,2012,72.3
Iceland,2013,70.1
Iceland,2014,65.2
Iceland,2015,65.7
Iceland,2016,69.2
Iceland,2017,73.1
Iceland,2018,73.9
Ireland,2000,71.4
Ireland,2001,80.5
Ireland,2002,80.1
Ireland,2003,78.6
Ireland,2004,75
Ireland,2005,71.6
Ireland,2006,80
Ireland,2007,82.2
Ireland,2008,88.1
Ireland,2009,87.2
Ireland,2010,91.5
Ireland,2011,96.1
Ireland,2012,97.1
Ireland,2013,93.9
Ireland,2014,87.5
Ireland,2015,90.9
Ireland,2016,93.4
Ireland,2017,88.6
Ireland,2018,86.7
Italy,2000,196.8
Italy,2001,160.4
Italy,2002,144.7
Italy,2003,174.3
Italy,2004,197.4
Italy,2005,183.4
Italy,2006,160.2
Italy,2007,157.7
Italy,2008,153.3
Italy,2009,174.8
Italy,2010,148.1
Italy,2011,144.4
Italy,2012,133.8
Italy,2013,128.9
Italy,2014,128
Italy,2015,133.9
Italy,2016,132.1
Italy,2017,128.7
Italy,2018,125
Japan,2000,112.8
Japan,2001,111.7
Japan,2002,107.5
Japan,2003,107.7
Japan,2004,105.5
Japan,2005,107.8
Japan,2006,106.1
Japan,2007,104.8
Japan,2008,102.9
Japan,2009,100.6
Japan,2010,98.9
Japan,2011,101.3
Japan,2012,104.4
Japan,2013,102.3
Japan,2014,94.3
Japan,2015,93.9
Japan,2016,92.5
Japan,2017,92.9
Japan,2018,92.9
Korea,2000,235.7
Korea,2001,236.8
Korea,2002,208.3
Korea,2003,216.4
Korea,2004,231.7
Korea,2005,215.8
Korea,2006,224.1
Korea,2007,215.1
Korea,2008,222.8
Korea,2009,217.8
Korea,2010,196.5
Korea,2011,221.7
Korea,2012,197.8
Korea,2013,205.9
Korea,2014,210.3
Korea,2015,191.7
Korea,2016,185.3
Korea,2017,194
Korea,2018,200.6
Luxembourg,2000,82
Luxembourg,2001,88.5
Luxembourg,2002,85.7
Luxembourg,2003,91.7
Luxembourg,2004,83.1
Luxembourg,2005,87.6
Luxembourg,2006,89.9
Luxembourg,2007,86.9
Luxembourg,2008,89
Luxembourg,2009,79
Luxembourg,2010,110.1
Luxembourg,2011,109.3
Luxembourg,2012,107.8
Luxembourg,2013,107.4
Luxembourg,2014,94.5
Luxembourg,2015,91.4
Luxembourg,2016,98.7
Luxembourg,2017,95.6
Luxembourg,2018,92.7
Mexico,2000,62.6
Mexico,2001,68.4
Mexico,2002,65
Mexico,2003,66.7
Mexico,2004,66.1
Mexico,2005,63.4
Mexico,2006,61.7
Mexico,2007,64.6
Mexico,2008,62
Mexico,2009,55
Mexico,2010,56.2
Mexico,2011,51.6
Mexico,2012,59.8
Mexico,2013,55.9
Mexico,2014,57.3
Mexico,2015,60.9
Mexico,2016,67
Mexico,2017,74.5
Mexico,2018,78.6
Netherlands,2000,98
Netherlands,2001,101.2
Netherlands,2002,86.4
Netherlands,2003,80.4
Netherlands,2004,95.2
Netherlands,2005,86.1
Netherlands,2006,94.6
Netherlands,2007,105.7
Netherlands,2008,103.5
Netherlands,2009,88.4
Netherlands,2010,78.4
Netherlands,2011,83.2
Netherlands,2012,77.3
Netherlands,2013,86.3
Netherlands,2014,57.1
Netherlands,2015,63.5
Netherlands,2016,66.3
Netherlands,2017,64.2
Netherlands,2018,58
New Zealand,2000,131.8
New Zealand,2001,142.5
New Zealand,2002,122.7
New Zealand,2003,117.8
New Zealand,2004,138.5
New Zealand,2005,122.1
New Zealand,2006,151.7
New Zealand,2007,129.5
New Zealand,2008,131.7
New Zealand,2009,140.9
New Zealand,2010,123.4
New Zealand,2011,121.2
New Zealand,2012,134
New Zealand,2013,129.5
New Zealand,2014,124.6
New Zealand,2015,125.7
New Zealand,2016,122.6
New Zealand,2017,117.1
New Zealand,2018,132.6
Norway,2000,60.7
Norway,2001,68.5
Norway,2002,68.5
Norway,2003,75
Norway,2004,75
Norway,2005,74.1
Norway,2006,75.7
Norway,2007,77.6
Norway,2008,81.7
Norway,2009,78.9
Norway,2010,71.8
Norway,2011,77.8
Norway,2012,73.3
Norway,2013,77.2
Norway,2014,74.5
Norway,2015,71.9
Norway,2016,75.1
Norway,2017,72.6
Norway,2018,71.4
Poland,2000,138.4
Poland,2001,133.2
Poland,2002,109.3
Poland,2003,122.8
Poland,2004,127.6
Poland,2005,114.9
Poland,2006,112.9
Poland,2007,127.2
Poland,2008,113.1
Poland,2009,126.1
Poland,2010,113.6
Poland,2011,129.4
Poland,2012,119.8
Poland,2013,107.7
Poland,2014,120.7
Poland,2015,105.3
Poland,2016,121.6
Poland,2017,126.5
Poland,2018,118.5
Portugal,2000,180.6
Portugal,2001,194.1
Portugal,2002,160.8
Portugal,2003,156.4
Portugal,2004,216.6
Portugal,2005,187.1
Portugal,2006,151.7
Portugal,2007,177.1
Portugal,2008,164.4
Portugal,2009,191.6
Portugal,2010,201.4
Portugal,2011,164.8
Portugal,2012,176.3
Portugal,2013,152.1
Portugal,2014,143.1
Portugal,2015,168.4
Portugal,2016,157.7
Portugal,2017,156.5
Portugal,2018,119.8
Slovak Republic,2000,82.5
Slovak Republic,2001,77
Slovak Republic,2002,68
Slovak Republic,2003,73.3
Slovak Republic,2004,81.1
Slovak Republic,2005,74.9
Slovak Republic,2006,85.8
Slovak Republic,2007,88.9
Slovak Republic,2008,97.8
Slovak Republic,2009,95.1
Slovak Republic,2010,92.7
Slovak Republic,2011,95.3
Slovak Republic,2012,62.6
Slovak Republic,2013,60.5
Slovak Republic,2014,63.4
Slovak Republic,2015,60
Slovak Republic,2016,68.7
Slovak Republic,2017,63
Slovak Republic,2018,64
Spain,2000,164.6
Spain,2001,155.6
Spain,2002,163.5
Spain,2003,155.1
Spain,2004,162.1
Spain,2005,155.8
Spain,2006,147
Spain,2007,154.7
Spain,2008,145.4
Spain,2009,158.4
Spain,2010,140.5
Spain,2011,125.5
Spain,2012,126.2
Spain,2013,119.2
Spain,2014,128.9
Spain,2015,125.5
Spain,2016,137.1
Spain,2017,137.7
Spain,2018,124.8
Sweden,2000,73.5
Sweden,2001,75.6
Sweden,2002,76.9
Sweden,2003,78.6
Sweden,2004,84.1
Sweden,2005,84.2
Sweden,2006,88.8
Sweden,2007,86.1
Sweden,2008,88.8
Sweden,2009,91.8
Sweden,2010,88.2
Sweden,2011,93.9
Sweden,2012,98.2
Sweden,2013,94.4
Sweden,2014,88.9
Sweden,2015,89.7
Sweden,2016,89.9
Sweden,2017,86.1
Sweden,2018,83.2
Switzerland,2000,100.3
Switzerland,2001,97.5
Switzerland,2002,98.9
Switzerland,2003,95.1
Switzerland,2004,95.9
Switzerland,2005,88
Switzerland,2006,88.3
Switzerland,2007,90.5
Switzerland,2008,95.4
Switzerland,2009,99.8
Switzerland,2010,104
Switzerland,2011,113.4
Switzerland,2012,108.3
Switzerland,2013,108.7
Switzerland,2014,94.8
Switzerland,2015,93.9
Switzerland,2016,92.8
Switzerland,2017,94.1
Switzerland,2018,92.8
Turkey,2000,251.7
Turkey,2001,241.6
Turkey,2002,253.7
Turkey,2003,249.7
Turkey,2004,240
Turkey,2005,249
Turkey,2006,239.8
Turkey,2007,234.6
Turkey,2008,244.2
Turkey,2009,235.3
Turkey,2010,227
Turkey,2011,241
Turkey,2012,239.1
Turkey,2013,241.3
Turkey,2014,229.7
Turkey,2015,238
Turkey,2016,241.5
Turkey,2017,240.7
Turkey,2018,230.4
United Kingdom,2000,87.1
United Kingdom,2001,90.9
United Kingdom,2002,85.7
United Kingdom,2003,92.3
United Kingdom,2004,90.3
United Kingdom,2005,95.9
United Kingdom,2006,93.4
United Kingdom,2007,91.6
United Kingdom,2008,93
United Kingdom,2009,88.7
United Kingdom,2010,92.8
United Kingdom,2011,96.9
United Kingdom,2012,92.9
United Kingdom,2013,97
United Kingdom,2014,83.6
United Kingdom,2015,79.4
United Kingdom,2016,81.7
United Kingdom,2017,81
United Kingdom,2018,77.3
United States,2000,132.4
United States,2001,124.2
United States,2002,130.8
United States,2003,126.7
United States,2004,132.4
United States,2005,123
United States,2006,125.9
United States,2007,128.8
United States,2008,116.4
United States,2009,121.8
United States,2010,120.1
United States,2011,116.4
United States,2012,118.2
United States,2013,114
United States,2014,120.2
United States,2015,117.7
United States,2016,118.2
United States,2017,113.5
United States,2018,112.9
Brazil,2000,37.6
Brazil,2001,38.2
Brazil,2002,44.5
Brazil,2003,47
Brazil,2004,44.6
Brazil,2005,43.7
Brazil,2006,46.3
Brazil,2007,46.4
Brazil,2008,47.3
Brazil,2009,51.6
Brazil,2010,53.1
Brazil,2011,53.9
Brazil,2012,50.9
Brazil,2013,51.5
Brazil,2014,53.1
Brazil,2015,51.5
Brazil,2016,52
Brazil,2017,52.1
Brazil,2018,51.4
Chile,2000,99.2
Chile,2001,96.8
Chile,2002,101.5
Chile,2003,108.3
Chile,2004,105.2
Chile,2005,101.8
Chile,2006,99.9
Chile,2007,76
Chile,2008,79.8
Chile,2009,76.9
Chile,2010,65.6
Chile,2011,68.7
Chile,2012,72
Chile,2013,71.7
Chile,2014,73.6
Chile,2015,65.9
Chile,2016,70.4
Chile,2017,72.1
Chile,2018,77
China (People's Republic of),2000,243
China (People's Republic of),2001,254.2
China (People's Republic of),2002,271.9
China (People's Republic of),2003,272.4
China (People's Republic of),2004,275.3
China (People's Republic of),2005,283.5
China (People's Republic of),2006,292.7
China (People's Republic of),2007,302
China (People's Republic of),2008,316.9
China (People's Republic of),2009,321.7
China (People's Republic of),2010,332.3
China (People's Republic of),2011,338.1
China (People's Republic of),2012,347.9
China (People's Republic of),2013,353.1
China (People's Republic of),2014,343.2
China (People's Republic of),2015,358.4
China (People's Republic of),2016,363.6
China (People's Republic of),2017,364.4
China (People's Republic of),2018,368.9
Estonia,2000,68.5
Estonia,2001,79
Estonia,2002,78.2
Estonia,2003,99.1
Estonia,2004,83.1
Estonia,2005,83.2
Estonia,2006,82.2
Estonia,2007,99.5
Estonia,2008,96.4
Estonia,2009,107.2
Estonia,2010,109.6
Estonia,2011,122
Estonia,2012,104.3
Estonia,2013,115.3
Estonia,2014,96.5
Estonia,2015,111.8
Estonia,2016,100.3
Estonia,2017,101.6
Estonia,2018,105.6
India,2000,64.3
India,2001,68.7
India,2002,59.3
India,2003,66.3
India,2004,54.5
India,2005,58.2
India,2006,65.4
India,2007,69.6
India,2008,71
India,2009,69.4
India,2010,76.3
India,2011,80.5
India,2012,84.7
India,2013,88.7
India,2014,89.1
India,2015,84.1
India,2016,86
India,2017,89
India,2018,88.2
Indonesia,2000,31.7
Indonesia,2001,29.3
Indonesia,2002,29.1
Indonesia,2003,34
Indonesia,2004,35.5
Indonesia,2005,35.5
Indonesia,2006,36.5
Indonesia,2007,36
Indonesia,2008,37.7
Indonesia,2009,39.5
Indonesia,2010,39.8
Indonesia,2011,41.3
Indonesia,2012,41.8
Indonesia,2013,40.4
Indonesia,2014,42.8
Indonesia,2015,41.3
Indonesia,2016,42.9
Indonesia,2017,44.2
Indonesia,2018,44.5
Israel,2000,240.1
Israel,2001,228.1
Israel,2002,235.1
Israel,2003,225
Israel,2004,235.4
Israel,2005,199.2
Israel,2006,181.7
Israel,2007,177.3
Israel,2008,168
Israel,2009,175.3
Israel,2010,163
Israel,2011,167.9
Israel,2012,172.7
Israel,2013,174.3
Israel,2014,174.6
Israel,2015,161.3
Israel,2016,165.5
Israel,2017,152.5
Israel,2018,155
Russia,2000,88.3
Russia,2001,90.2
Russia,2002,92.1
Russia,2003,96.4
Russia,2004,101.7
Russia,2005,106.3
Russia,2006,109.6
Russia,2007,103.7
Russia,2008,103.8
Russia,2009,105.5
Russia,2010,104.5
Russia,2011,109.6
Russia,2012,112.3
Russia,2013,113.5
Russia,2014,114.4
Russia,2015,113.7
Russia,2016,95.9
Russia,2017,100.8
Russia,2018,102.9
Slovenia,2000,75.3
Slovenia,2001,69.6
Slovenia,2002,74.6
Slovenia,2003,77.2
Slovenia,2004,83.9
Slovenia,2005,87.3
Slovenia,2006,87.6
Slovenia,2007,76.9
Slovenia,2008,84.9
Slovenia,2009,87.7
Slovenia,2010,75
Slovenia,2011,79.9
Slovenia,2012,74.8
Slovenia,2013,80.3
Slovenia,2014,78.5
Slovenia,2015,87.4
Slovenia,2016,92.1
Slovenia,2017,90.4
Slovenia,2018,89.3
South Africa,2000,41.5
South Africa,2001,42.8
South Africa,2002,40.3
South Africa,2003,42.8
South Africa,2004,42.1
South Africa,2005,41.9
South Africa,2006,40
South Africa,2007,42.1
South Africa,2008,44.8
South Africa,2009,42.9
South Africa,2010,45.6
South Africa,2011,45.1
South Africa,2012,46.8
South Africa,2013,43
South Africa,2014,41.3
South Africa,2015,44.2
South Africa,2016,40.8
South Africa,2017,42.2
South Africa,2018,39.6
Colombia,2000,62.8
Colombia,2001,64
Colombia,2002,62.7
Colombia,2003,63.2
Colombia,2004,63.5
Colombia,2005,61.7
Colombia,2006,60.8
Colombia,2007,61.1
Colombia,2008,60.9
Colombia,2009,59.8
Colombia,2010,54.6
Colombia,2011,55.1
Colombia,2012,56.7
Colombia,2013,58.4
Colombia,2014,59.9
Colombia,2015,59.8
Colombia,2016,68.7
Colombia,2017,73.7
Colombia,2018,73.7
Colombia,2000,118.4
Colombia,2001,120.6
Colombia,2002,122.3
Colombia,2003,119.9
Colombia,2004,122.2
Colombia,2005,120.9
Colombia,2006,134.8
Colombia,2007,133.8
Colombia,2008,132.7
Colombia,2009,122.7
Colombia,2010,129.8
Colombia,2011,123.1
Colombia,2012,131.7
Colombia,2013,145.5
Colombia,2014,163.1
Colombia,2015,180.2
Colombia,2016,177
Colombia,2017,172.3
Colombia,2018,170.1
Colombia,2000,39.4
Colombia,2001,34.5
Colombia,2002,34.8
Colombia,2003,38.2
Colombia,2004,36.5
Colombia,2005,37.1
Colombia,2006,32.8
Colombia,2007,34.8
Colombia,2008,37.8
Colombia,2009,39.1
Colombia,2010,38.5
Colombia,2011,38.5
Colombia,2012,41
Colombia,2013,42.3
Colombia,2014,43.9
Colombia,2015,42
Colombia,2016,48.7
Colombia,2017,45.1
Colombia,2018,43.5
Colombia,2000,73.2
Colombia,2001,73
Colombia,2002,73.2
Colombia,2003,72.7
Colombia,2004,71.8
Colombia,2005,73.6
Colombia,2006,75.6
Colombia,2007,75.9
Colombia,2008,77.2
Colombia,2009,74.3
Colombia,2010,78
Colombia,2011,78.7
Colombia,2012,80.5
Colombia,2013,82.2
Colombia,2014,86.5
Colombia,2015,87.1
Colombia,2016,88
Colombia,2017,92.3
Colombia,2018,89.1
Colombia,2000,63.4
Colombia,2001,63.7
Colombia,2002,63.4
Colombia,2003,63.1
Colombia,2004,61.8
Colombia,2005,62.2
Colombia,2006,63.8
Colombia,2007,64.1
Colombia,2008,64.8
Colombia,2009,61.5
Colombia,2010,61.5
Colombia,2011,62.5
Colombia,2012,64.2
Colombia,2013,64.4
Colombia,2014,68.5
Colombia,2015,70.5
Colombia,2016,70.9
Colombia,2017,72.3
Colombia,2018,72.9
Colombia,2000,2779
Colombia,2001,2815
Colombia,2002,2782
Colombia,2003,2798
Colombia,2004,2778
Colombia,2005,2733
Colombia,2006,2770
Colombia,2007,2804
Colombia,2008,2807
Colombia,2009,2708
Colombia,2010,2665
Colombia,2011,2696
Colombia,2012,2752
Colombia,2013,2804
Colombia,2014,2922
Colombia,2015,2973
Colombia,2016,3039
Colombia,2017,3109
Colombia,2018,3114
Costa Rica,2000,56.4
Costa Rica,2001,55.2
Costa Rica,2002,55.4
Costa Rica,2003,56
Costa Rica,2004,55.3
Costa Rica,2005,57.2
Costa Rica,2006,57.5
Costa Rica,2007,58.8
Costa Rica,2008,56.2
Costa Rica,2009,54.9
Costa Rica,2010,54.7
Costa Rica,2011,54.2
Costa Rica,2012,54.4
Costa Rica,2013,52.6
Costa Rica,2014,53.8
Costa Rica,2015,53.3
Costa Rica,2016,56.4
Costa Rica,2017,52.1
Costa Rica,2018,52.3
Costa Rica,2000,157.8
Costa Rica,2001,168.2
Costa Rica,2002,156.8
Costa Rica,2003,120.7
Costa Rica,2004,83.7
Costa Rica,2005,151.3
Costa Rica,2006,158.7
Costa Rica,2007,100.2
Costa Rica,2008,85.2
Costa Rica,2009,85.1
Costa Rica,2010,105.8
Costa Rica,2011,121.6
Costa Rica,2012,140.3
Costa Rica,2013,133.4
Costa Rica,2014,104.6
Costa Rica,2015,123.5
Costa Rica,2016,135.9
Costa Rica,2017,122.9
Costa Rica,2018,129.6
Costa Rica,2000,39.9
Costa Rica,2001,45.6
Costa Rica,2002,45.9
Costa Rica,2003,44
Costa Rica,2004,45.9
Costa Rica,2005,39.2
Costa Rica,2006,57.1
Costa Rica,2007,52.6
Costa Rica,2008,56.4
Costa Rica,2009,53
Costa Rica,2010,48.2
Costa Rica,2011,47.9
Costa Rica,2012,43.9
Costa Rica,2013,49.7
Costa Rica,2014,46.6
Costa Rica,2015,56.5
Costa Rica,2016,49.5
Costa Rica,2017,55.6
Costa Rica,2018,58.2
Costa Rica,2000,78
Costa Rica,2001,76.9
Costa Rica,2002,78.6
Costa Rica,2003,78.1
Costa Rica,2004,82.1
Costa Rica,2005,82.3
Costa Rica,2006,86.2
Costa Rica,2007,87.5
Costa Rica,2008,87.7
Costa Rica,2009,87.5
Costa Rica,2010,86.6
Costa Rica,2011,87.9
Costa Rica,2012,89.6
Costa Rica,2013,90.5
Costa Rica,2014,91.4
Costa Rica,2015,94.3
Costa Rica,2016,97.4
Costa Rica,2017,106.1
Costa Rica,2018,105.7
Costa Rica,2000,74.2
Costa Rica,2001,70.5
Costa Rica,2002,70.1
Costa Rica,2003,70.6
Costa Rica,2004,70.3
Costa Rica,2005,70.8
Costa Rica,2006,73
Costa Rica,2007,74.5
Costa Rica,2008,75.3
Costa Rica,2009,76.1
Costa Rica,2010,75.9
Costa Rica,2011,76.1
Costa Rica,2012,74.4
Costa Rica,2013,75.1
Costa Rica,2014,76.7
Costa Rica,2015,75.9
Costa Rica,2016,79.4
Costa Rica,2017,80.4
Costa Rica,2018,82.4
Costa Rica,2000,2800
Costa Rica,2001,2801
Costa Rica,2002,2765
Costa Rica,2003,2749
Costa Rica,2004,2761
Costa Rica,2005,2813
Costa Rica,2006,2873
Costa Rica,2007,2858
Costa Rica,2008,2844
Costa Rica,2009,2843
Costa Rica,2010,2848
Costa Rica,2011,2882
Costa Rica,2012,2850
Costa Rica,2013,2848
Costa Rica,2014,2890
Costa Rica,2015,2896
Costa Rica,2016,2978
Costa Rica,2017,3010
Costa Rica,2018,3029
Latvia,2000,33.9
Latvia,2001,42.5
Latvia,2002,40.2
Latvia,2003,35.2
Latvia,2004,36.7
Latvia,2005,38.5
Latvia,2006,32.2
Latvia,2007,29.3
Latvia,2008,35.2
Latvia,2009,33.1
Latvia,2010,35.9
Latvia,2011,37.5
Latvia,2012,39.9
Latvia,2013,42.6
Latvia,2014,57.2
Latvia,2015,52.3
Latvia,2016,48.7
Latvia,2017,49.2
Latvia,2018,54.1
Latvia,2000,58.4
Latvia,2001,54
Latvia,2002,58.9
Latvia,2003,51.7
Latvia,2004,52.3
Latvia,2005,58.5
Latvia,2006,57.7
Latvia,2007,61.6
Latvia,2008,52.7
Latvia,2009,48.6
Latvia,2010,46.3
Latvia,2011,48.3
Latvia,2012,47.4
Latvia,2013,48
Latvia,2014,44.8
Latvia,2015,39.4
Latvia,2016,41.8
Latvia,2017,48.5
Latvia,2018,45.9
Latvia,2000,71.6
Latvia,2001,96.6
Latvia,2002,95
Latvia,2003,112.9
Latvia,2004,109
Latvia,2005,107.9
Latvia,2006,104.9
Latvia,2007,105.3
Latvia,2008,105.9
Latvia,2009,105.3
Latvia,2010,106.7
Latvia,2011,112.4
Latvia,2012,109.6
Latvia,2013,113
Latvia,2014,126.4
Latvia,2015,132.6
Latvia,2016,133
Latvia,2017,117.9
Latvia,2018,114.5
Latvia,2000,92.4
Latvia,2001,100.9
Latvia,2002,109.4
Latvia,2003,111.8
Latvia,2004,119.5
Latvia,2005,118.7
Latvia,2006,128.2
Latvia,2007,124.2
Latvia,2008,120.4
Latvia,2009,121
Latvia,2010,120
Latvia,2011,119.9
Latvia,2012,118
Latvia,2013,119.5
Latvia,2014,122.5
Latvia,2015,125
Latvia,2016,124
Latvia,2017,127.5
Latvia,2018,130.5
Latvia,2000,77
Latvia,2001,78.2
Latvia,2002,81.3
Latvia,2003,85.8
Latvia,2004,86
Latvia,2005,85.8
Latvia,2006,90.8
Latvia,2007,93.2
Latvia,2008,96
Latvia,2009,96.8
Latvia,2010,96.3
Latvia,2011,96.5
Latvia,2012,92.1
Latvia,2013,91.4
Latvia,2014,98.7
Latvia,2015,94.9
Latvia,2016,103.3
Latvia,2017,102.4
Latvia,2018,102.7
Latvia,2000,2785
Latvia,2001,2897
Latvia,2002,3005
Latvia,2003,3047
Latvia,2004,3077
Latvia,2005,3141
Latvia,2006,3213
Latvia,2007,3161
Latvia,2008,3157
